home_id,n_train,n_valid,mae,rmse,nde,sae
home_1,831184,1132308,30.9409538739375,42.947327168095086,0.6480177581175847,0.7000373576177388
home_2,1625753,337739,26.22969851524803,34.83136008115198,0.6723025003469634,0.7289283039398186
home_4,1667416,296076,25.874945107642716,35.60420458460151,0.6731465081097207,0.9093049104790465
home_5,1766123,197369,41.32711091125845,46.51266984643374,0.6780923566664382,0.9441538004030557
